AMKA;hire_date;staff_type;image_url;im_description
21015006591;29/5/2009;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015097966;15/7/2012;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015077425;12/2/2009;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015004888;19/2/1997;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015008447;25/3/2018;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015080714;21/12/2005;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015037781;31/12/2016;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015010345;29/11/2025;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015045585;17/9/2000;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015087888;4/3/2008;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015067436;6/11/1997;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015015705;1/6/2009;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015067695;17/7/2019;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015004254;23/3/2004;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015098778;5/8/2019;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015018383;16/1/2010;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015070397;16/1/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015093602;6/6/2010;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015006751;1/4/2002;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015021903;19/3/2007;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
29900000003;18/4/1996;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015033428;17/5/2007;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015082776;27/11/2003;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015087655;1/8/2007;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015040312;1/6/2018;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015066151;23/12/2021;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015030617;19/10/2014;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015037754;11/6/2023;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015036504;13/6/2025;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015018490;14/8/2015;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015052022;17/5/2000;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015022323;22/4/2004;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015088333;12/4/2018;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015040731;21/3/2023;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
29900000004;1/11/1999;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015063895;25/6/2015;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015062315;22/9/1997;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015067800;3/7/2008;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015090071;31/1/1996;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015096164;26/3/2012;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015091597;22/1/2016;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015042597;14/9/2017;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015050328;20/2/2019;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015003736;5/8/2012;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015012469;27/9/2008;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015035765;13/7/2016;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015031215;25/12/2015;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015025801;5/5/2004;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015070645;20/4/2009;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015068550;15/3/2010;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015068792;12/7/2004;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015016946;12/11/2010;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015033552;12/6/1997;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015039066;15/2/1996;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015071671;3/9/2011;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015041589;21/1/2006;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015006671;25/5/1997;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015078497;26/7/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015013789;14/3/2025;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015033614;7/12/1998;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015044452;14/5/2003;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015016161;24/2/2000;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015058767;12/1/2026;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015076783;18/4/2020;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015065483;4/5/2005;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015060139;28/12/2001;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015015536;9/12/2021;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015046806;4/3/2014;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015077700;12/7/1997;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015023714;22/7/2015;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015096672;30/10/2016;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015079432;8/4/2011;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015048537;18/12/2006;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015080313;17/11/2013;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015099713;31/3/2022;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015068907;25/4/2003;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015032367;20/8/2011;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015090703;21/2/2025;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015054592;26/3/2018;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015077158;9/12/2009;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015089948;27/9/2012;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015003932;17/7/2022;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015066543;19/5/2005;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015027863;28/2/2005;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015034819;22/7/2024;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015033972;20/2/2013;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015049634;4/1/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015090026;30/9/2015;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015032401;7/5/2026;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015043113;4/5/2010;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015081651;24/9/2011;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015067720;26/6/2017;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015001863;8/4/2023;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015079478;18/10/2021;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015012138;8/10/2015;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015076541;23/7/2003;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015085112;23/5/2000;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015046441;6/8/2004;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015041669;27/12/1996;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015042490;5/3/2021;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015006591;29/5/2009;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015097966;15/7/2012;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015077425;12/2/2009;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015004888;19/2/1997;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015008447;25/3/2018;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015080714;21/12/2005;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015037781;31/12/2016;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015010345;29/11/2025;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015045585;17/9/2000;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015087888;4/3/2008;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015067436;6/11/1997;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015015705;1/6/2009;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015067695;17/7/2019;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015004254;23/3/2004;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015098778;5/8/2019;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015018383;16/1/2010;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015070397;16/1/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015093602;6/6/2010;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015006751;1/4/2002;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015021903;19/3/2007;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
39900000003;18/4/1996;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015033428;17/5/2007;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015082776;27/11/2003;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015087655;1/8/2007;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015040312;1/6/2018;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015066151;23/12/2021;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015030617;19/10/2014;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015037754;11/6/2023;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015036504;13/6/2025;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015018490;14/8/2015;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015052022;17/5/2000;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015022323;22/4/2004;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015088333;12/4/2018;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015040731;21/3/2023;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
39900000004;1/11/1999;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015063895;25/6/2015;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015062315;22/9/1997;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015067800;3/7/2008;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015090071;31/1/1996;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015096164;26/3/2012;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015091597;22/1/2016;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015042597;14/9/2017;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015050328;20/2/2019;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015003736;5/8/2012;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015012469;27/9/2008;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015035765;13/7/2016;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015031215;25/12/2015;administrator;images/administrator.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015025801;5/5/2004;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015070645;20/4/2009;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015068550;15/3/2010;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015068792;12/7/2004;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015016946;12/11/2010;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015033552;12/6/1997;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015039066;15/2/1996;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015071671;3/9/2011;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015041589;21/1/2006;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015006671;25/5/1997;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
31015078497;26/7/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015013789;14/3/2025;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015033614;7/12/1998;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015044452;14/5/2003;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015016161;24/2/2000;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015058767;12/1/2026;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015076783;18/4/2020;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
